;cursor;nameWithOwner;url;stargazerCount;createdAt;releases
84;Y3Vyc29yOjkw;apache/rocketmq;https://github.com/apache/rocketmq;13762;2016-11-30T08:00:08Z;1
85;Y3Vyc29yOjkx;LMAX-Exchange/disruptor;https://github.com/LMAX-Exchange/disruptor;13527;2012-09-21T13:42:24Z;10
86;Y3Vyc29yOjky;lgvalle/Material-Animations;https://github.com/lgvalle/Material-Animations;13521;2015-03-08T20:54:00Z;0
87;Y3Vyc29yOjkz;apache/shardingsphere;https://github.com/apache/shardingsphere;13511;2016-01-18T12:49:26Z;43
88;Y3Vyc29yOjk0;TeamNewPipe/NewPipe;https://github.com/TeamNewPipe/NewPipe;12983;2015-09-03T23:39:26Z;97
89;Y3Vyc29yOjk1;alibaba/ARouter;https://github.com/alibaba/ARouter;12953;2016-12-14T01:27:49Z;16
90;Y3Vyc29yOjk2;dyc87112/SpringBoot-Learning;https://github.com/dyc87112/SpringBoot-Learning;12886;2016-08-21T03:39:06Z;0
91;Y3Vyc29yOjk3;Tencent/QMUI_Android;https://github.com/Tencent/QMUI_Android;12739;2017-04-21T10:03:18Z;34
92;Y3Vyc29yOjk4;orhanobut/logger;https://github.com/orhanobut/logger;12705;2015-03-20T22:30:12Z;16
93;Y3Vyc29yOjk5;Bigkoo/Android-PickerView;https://github.com/Bigkoo/Android-PickerView;12602;2014-12-28T01:46:38Z;0
94;Y3Vyc29yOjEwMA==;Curzibn/Luban;https://github.com/Curzibn/Luban;12376;2016-07-24T07:43:21Z;6
95;Y3Vyc29yOjEwMQ==;greenrobot/greenDAO;https://github.com/greenrobot/greenDAO;12340;2011-10-22T16:15:14Z;8
96;Y3Vyc29yOjEwMg==;facebook/stetho;https://github.com/facebook/stetho;12170;2015-01-22T22:34:10Z;12
97;Y3Vyc29yOjEwMw==;material-components/material-components-android;https://github.com/material-components/material-components-android;12078;2016-12-05T16:11:29Z;34
98;Y3Vyc29yOjEwNA==;daimajia/AndroidSwipeLayout;https://github.com/daimajia/AndroidSwipeLayout;12008;2014-08-25T04:09:33Z;18
99;Y3Vyc29yOjEwNQ==;eclipse/deeplearning4j;https://github.com/eclipse/deeplearning4j;11988;2013-11-27T02:03:28Z;0
100;Y3Vyc29yOjEwNg==;Konloch/bytecode-viewer;https://github.com/Konloch/bytecode-viewer;11944;2014-10-14T10:26:46Z;48
101;Y3Vyc29yOjEwNw==;eclipse-vertx/vert.x;https://github.com/eclipse-vertx/vert.x;11912;2011-06-17T14:54:55Z;0
102;Y3Vyc29yOjEwOA==;zhihu/Matisse;https://github.com/zhihu/Matisse;11880;2017-04-13T01:31:05Z;15
103;Y3Vyc29yOjEwOQ==;prestodb/presto;https://github.com/prestodb/presto;11783;2012-08-09T01:03:37Z;0
104;Y3Vyc29yOjExMA==;daimajia/AndroidViewAnimations;https://github.com/daimajia/AndroidViewAnimations;11739;2014-06-23T03:53:13Z;9
105;Y3Vyc29yOjExMQ==;medcl/elasticsearch-analysis-ik;https://github.com/medcl/elasticsearch-analysis-ik;11679;2011-12-16T09:01:45Z;127
106;Y3Vyc29yOjExMg==;mockito/mockito;https://github.com/mockito/mockito;11611;2012-10-13T20:27:12Z;156
107;Y3Vyc29yOjExMw==;arduino/Arduino;https://github.com/arduino/Arduino;11526;2010-09-17T19:10:36Z;31
108;Y3Vyc29yOjExNA==;iBotPeaches/Apktool;https://github.com/iBotPeaches/Apktool;11495;2012-03-19T17:46:53Z;13
109;Y3Vyc29yOjExNQ==;android-hacker/VirtualXposed;https://github.com/android-hacker/VirtualXposed;11420;2017-12-01T09:00:58Z;49
110;Y3Vyc29yOjExNg==;apache/hadoop;https://github.com/apache/hadoop;11409;2014-08-28T07:00:08Z;0
111;Y3Vyc29yOjExNw==;pinpoint-apm/pinpoint;https://github.com/pinpoint-apm/pinpoint;11246;2014-10-20T09:27:22Z;46
112;Y3Vyc29yOjExOA==;JessYanCoding/AndroidAutoSize;https://github.com/JessYanCoding/AndroidAutoSize;11244;2018-08-17T09:04:19Z;14
113;Y3Vyc29yOjExOQ==;Tencent/VasSonic;https://github.com/Tencent/VasSonic;11224;2017-08-01T08:35:13Z;10
114;Y3Vyc29yOjEyMA==;jfeinstein10/SlidingMenu;https://github.com/jfeinstein10/SlidingMenu;11190;2012-06-30T05:14:23Z;0
115;Y3Vyc29yOjEyMQ==;google/tink;https://github.com/google/tink;11163;2014-06-06T16:21:09Z;18
116;Y3Vyc29yOjEyMg==;androidannotations/androidannotations;https://github.com/androidannotations/androidannotations;11122;2012-01-06T08:48:03Z;0
117;Y3Vyc29yOjEyMw==;realm/realm-java;https://github.com/realm/realm-java;11110;2012-04-20T09:18:42Z;0
118;Y3Vyc29yOjEyNA==;youth5201314/banner;https://github.com/youth5201314/banner;11007;2016-04-22T05:50:25Z;0
119;Y3Vyc29yOjEyNQ==;justauth/JustAuth;https://github.com/justauth/JustAuth;10954;2019-01-31T09:42:20Z;39
120;Y3Vyc29yOjEyNg==;alibaba/vlayout;https://github.com/alibaba/vlayout;10703;2017-02-27T08:11:47Z;34
121;Y3Vyc29yOjEyNw==;baomidou/mybatis-plus;https://github.com/baomidou/mybatis-plus;10662;2016-08-18T10:06:53Z;20
122;Y3Vyc29yOjEyOA==;apache/druid;https://github.com/apache/druid;10658;2012-10-23T19:08:07Z;43
123;Y3Vyc29yOjEyOQ==;Netflix/zuul;https://github.com/Netflix/zuul;10631;2013-03-13T18:53:57Z;4
124;Y3Vyc29yOjEzMA==;android-async-http/android-async-http;https://github.com/android-async-http/android-async-http;10606;2011-02-20T03:25:07Z;3
125;Y3Vyc29yOjEzMQ==;Yalantis/uCrop;https://github.com/Yalantis/uCrop;10549;2016-01-05T13:41:06Z;12
126;Y3Vyc29yOjEzMg==;permissions-dispatcher/PermissionsDispatcher;https://github.com/permissions-dispatcher/PermissionsDispatcher;10504;2015-08-15T21:41:05Z;40
127;Y3Vyc29yOjEzMw==;GoogleContainerTools/jib;https://github.com/GoogleContainerTools/jib;10377;2018-01-22T18:30:43Z;112
128;Y3Vyc29yOjEzNA==;lipangit/JiaoZiVideoPlayer;https://github.com/lipangit/JiaoZiVideoPlayer;10337;2016-02-06T11:04:24Z;78
129;Y3Vyc29yOjEzNQ==;Netflix/eureka;https://github.com/Netflix/eureka;10272;2012-07-26T22:23:07Z;138
130;Y3Vyc29yOjEzNg==;jeasonlzy/okhttp-OkGo;https://github.com/jeasonlzy/okhttp-OkGo;10265;2016-01-15T10:35:24Z;14
131;Y3Vyc29yOjEzNw==;H07000223/FlycoTabLayout;https://github.com/H07000223/FlycoTabLayout;10230;2015-11-09T01:53:19Z;4
132;Y3Vyc29yOjEzOA==;JakeWharton/ViewPagerIndicator;https://github.com/JakeWharton/ViewPagerIndicator;10210;2011-08-04T17:13:44Z;0
133;Y3Vyc29yOjEzOQ==;pagehelper/Mybatis-PageHelper;https://github.com/pagehelper/Mybatis-PageHelper;10162;2014-06-09T15:32:30Z;7
134;Y3Vyc29yOjE0MA==;Tencent/APIJSON;https://github.com/Tencent/APIJSON;10151;2016-11-21T12:03:29Z;75
135;Y3Vyc29yOjE0MQ==;lingochamp/FileDownloader;https://github.com/lingochamp/FileDownloader;10098;2015-12-22T11:17:16Z;65
136;Y3Vyc29yOjE0Mg==;rzwitserloot/lombok;https://github.com/rzwitserloot/lombok;10086;2009-06-08T19:46:41Z;3
137;Y3Vyc29yOjE0Mw==;tbruyelle/RxPermissions;https://github.com/tbruyelle/RxPermissions;10084;2015-09-29T13:55:09Z;11
138;Y3Vyc29yOjE0NA==;google/guice;https://github.com/google/guice;10039;2014-05-28T23:18:53Z;14
139;Y3Vyc29yOjE0NQ==;LuckSiege/PictureSelector;https://github.com/LuckSiege/PictureSelector;10034;2017-01-04T07:47:39Z;91
140;Y3Vyc29yOjE0Ng==;JessYanCoding/MVPArms;https://github.com/JessYanCoding/MVPArms;9991;2016-08-06T08:49:56Z;25
141;Y3Vyc29yOjE0Nw==;sqshq/piggymetrics;https://github.com/sqshq/piggymetrics;9852;2015-03-29T17:56:31Z;2
142;Y3Vyc29yOjE0OA==;YunaiV/SpringBoot-Labs;https://github.com/YunaiV/SpringBoot-Labs;9786;2018-09-12T14:51:46Z;0
143;Y3Vyc29yOjE0OQ==;java-decompiler/jd-gui;https://github.com/java-decompiler/jd-gui;9768;2015-03-25T05:28:41Z;18
144;Y3Vyc29yOjE1MA==;Anuken/Mindustry;https://github.com/Anuken/Mindustry;9751;2017-04-30T01:24:29Z;117
145;Y3Vyc29yOjE1MQ==;redis/jedis;https://github.com/redis/jedis;9728;2010-06-11T13:04:43Z;42
146;Y3Vyc29yOjE1Mg==;hyb1996/Auto.js;https://github.com/hyb1996/Auto.js;9726;2017-01-27T01:01:16Z;0
147;Y3Vyc29yOjE1Mw==;liaohuqiu/android-Ultra-Pull-To-Refresh;https://github.com/liaohuqiu/android-Ultra-Pull-To-Refresh;9696;2014-11-13T03:13:10Z;8
148;Y3Vyc29yOjE1NA==;seaswalker/spring-analysis;https://github.com/seaswalker/spring-analysis;9679;2016-09-09T07:46:32Z;0
149;Y3Vyc29yOjE1NQ==;codecentric/spring-boot-admin;https://github.com/codecentric/spring-boot-admin;9670;2014-07-25T11:39:13Z;54
150;Y3Vyc29yOjE1Ng==;code4craft/webmagic;https://github.com/code4craft/webmagic;9665;2013-04-23T12:57:36Z;20
151;Y3Vyc29yOjE1Nw==;YoKeyword/Fragmentation;https://github.com/YoKeyword/Fragmentation;9657;2016-02-23T08:54:55Z;30
152;Y3Vyc29yOjE1OA==;ksoichiro/Android-ObservableScrollView;https://github.com/ksoichiro/Android-ObservableScrollView;9601;2014-11-08T14:45:20Z;0
153;Y3Vyc29yOjE1OQ==;zhisheng17/flink-learning;https://github.com/zhisheng17/flink-learning;9580;2019-01-01T07:38:28Z;0
154;Y3Vyc29yOjE2MA==;antlr/antlr4;https://github.com/antlr/antlr4;9520;2010-02-04T01:36:28Z;22
155;Y3Vyc29yOjE2MQ==;aosp-mirror/platform_frameworks_base;https://github.com/aosp-mirror/platform_frameworks_base;9505;2008-10-21T18:20:37Z;0
156;Y3Vyc29yOjE2Mg==;ben-manes/caffeine;https://github.com/ben-manes/caffeine;9498;2014-12-13T08:45:11Z;50
157;Y3Vyc29yOjE2Mw==;mission-peace/interview;https://github.com/mission-peace/interview;9486;2014-07-20T21:27:31Z;0
158;Y3Vyc29yOjE2NA==;pockethub/PocketHub;https://github.com/pockethub/PocketHub;9482;2011-09-08T16:52:50Z;1
159;Y3Vyc29yOjE2NQ==;81813780/AVLoadingIndicatorView;https://github.com/81813780/AVLoadingIndicatorView;9467;2015-10-24T20:18:33Z;1
160;Y3Vyc29yOjE2Nw==;gyf-dev/ImmersionBar;https://github.com/gyf-dev/ImmersionBar;9412;2017-04-19T05:10:09Z;0
161;Y3Vyc29yOjE2OA==;daniulive/SmarterStreaming;https://github.com/daniulive/SmarterStreaming;9358;2016-03-26T14:46:02Z;0
162;Y3Vyc29yOjE2OQ==;williamfiset/Algorithms;https://github.com/williamfiset/Algorithms;9312;2017-03-18T02:50:46Z;0
163;Y3Vyc29yOjE3MA==;wasabeef/glide-transformations;https://github.com/wasabeef/glide-transformations;9239;2015-01-09T10:33:29Z;0
164;Y3Vyc29yOjE3MQ==;umano/AndroidSlidingUpPanel;https://github.com/umano/AndroidSlidingUpPanel;9227;2013-05-31T18:33:53Z;8
165;Y3Vyc29yOjE3Mg==;apache/zookeeper;https://github.com/apache/zookeeper;9227;2009-03-27T15:41:56Z;0
166;Y3Vyc29yOjE3Mw==;janishar/mit-deep-learning-book-pdf;https://github.com/janishar/mit-deep-learning-book-pdf;9168;2017-04-07T10:46:50Z;3
167;Y3Vyc29yOjE3NA==;heibaiying/BigData-Notes;https://github.com/heibaiying/BigData-Notes;9160;2019-03-10T01:40:01Z;0
168;Y3Vyc29yOjE3NQ==;google/auto;https://github.com/google/auto;9135;2013-05-22T21:41:56Z;41
169;Y3Vyc29yOjE3Ng==;navasmdc/MaterialDesignLibrary;https://github.com/navasmdc/MaterialDesignLibrary;9133;2014-09-30T07:37:17Z;3
170;Y3Vyc29yOjE3Nw==;perwendel/spark;https://github.com/perwendel/spark;9015;2011-05-05T11:52:05Z;0
171;Y3Vyc29yOjE3OA==;react-native-camera/react-native-camera;https://github.com/react-native-camera/react-native-camera;9007;2015-04-01T00:54:40Z;123
172;Y3Vyc29yOjE3OQ==;googlesamples/easypermissions;https://github.com/googlesamples/easypermissions;8982;2015-12-22T18:05:53Z;12
173;Y3Vyc29yOjE4MA==;nathanmarz/storm;https://github.com/nathanmarz/storm;8957;2011-09-17T07:55:13Z;0
174;Y3Vyc29yOjE4MQ==;bilibili/DanmakuFlameMaster;https://github.com/bilibili/DanmakuFlameMaster;8900;2013-08-11T12:18:50Z;5
175;Y3Vyc29yOjE4Mg==;clojure/clojure;https://github.com/clojure/clojure;8825;2010-06-29T20:03:33Z;0
176;Y3Vyc29yOjE4Mw==;chrisbanes/Android-PullToRefresh;https://github.com/chrisbanes/Android-PullToRefresh;8809;2011-11-29T09:59:56Z;0
177;Y3Vyc29yOjE4NA==;MyCATApache/Mycat-Server;https://github.com/MyCATApache/Mycat-Server;8773;2014-12-04T02:46:54Z;7
178;Y3Vyc29yOjE4NQ==;square/javapoet;https://github.com/square/javapoet;8763;2013-02-01T16:56:30Z;0
179;Y3Vyc29yOjE4Ng==;paascloud/paascloud-master;https://github.com/paascloud/paascloud-master;8749;2018-03-17T05:40:43Z;0
180;Y3Vyc29yOjE4Nw==;neo4j/neo4j;https://github.com/neo4j/neo4j;8716;2012-11-12T08:46:15Z;72
181;Y3Vyc29yOjE4OA==;koral--/android-gif-drawable;https://github.com/koral--/android-gif-drawable;8709;2013-01-30T01:37:46Z;55
182;Y3Vyc29yOjE4OQ==;jhy/jsoup;https://github.com/jhy/jsoup;8619;2009-12-19T01:29:58Z;2
183;Y3Vyc29yOjE5MA==;chrisjenx/Calligraphy;https://github.com/chrisjenx/Calligraphy;8611;2013-12-20T02:35:45Z;4
184;Y3Vyc29yOjE5MQ==;lihengming/spring-boot-api-project-seed;https://github.com/lihengming/spring-boot-api-project-seed;8576;2017-06-23T10:06:30Z;4
185;Y3Vyc29yOjE5Mg==;laobie/StatusBarUtil;https://github.com/laobie/StatusBarUtil;8575;2016-02-15T03:06:06Z;0
186;Y3Vyc29yOjE5Mw==;hackware1993/MagicIndicator;https://github.com/hackware1993/MagicIndicator;8517;2016-06-26T08:20:43Z;12
187;Y3Vyc29yOjE5NA==;grpc/grpc-java;https://github.com/grpc/grpc-java;8492;2014-12-08T19:00:00Z;86
188;Y3Vyc29yOjE5NQ==;apereo/cas;https://github.com/apereo/cas;8479;2011-09-09T01:36:42Z;182
189;Y3Vyc29yOjE5Ng==;pxb1988/dex2jar;https://github.com/pxb1988/dex2jar;8472;2015-03-16T09:13:07Z;4
190;Y3Vyc29yOjE5Nw==;roughike/BottomBar;https://github.com/roughike/BottomBar;8447;2016-03-16T01:31:05Z;4
191;Y3Vyc29yOjE5OA==;keycloak/keycloak;https://github.com/keycloak/keycloak;8443;2013-07-02T13:38:51Z;5
192;Y3Vyc29yOjE5OQ==;alibaba/DataX;https://github.com/alibaba/DataX;8438;2018-01-18T10:09:47Z;0
193;Y3Vyc29yOjIwMA==;Freelander/Android_Data;https://github.com/Freelander/Android_Data;8373;2015-04-04T01:37:44Z;0
194;Y3Vyc29yOjIwMQ==;careercup/CtCI-6th-Edition;https://github.com/careercup/CtCI-6th-Edition;8351;2015-07-02T06:28:46Z;0
195;Y3Vyc29yOjIwMg==;lzyzsd/JsBridge;https://github.com/lzyzsd/JsBridge;8341;2015-02-26T12:10:58Z;0
196;Y3Vyc29yOjIwMw==;didi/VirtualAPK;https://github.com/didi/VirtualAPK;8322;2017-06-29T07:25:05Z;4
197;Y3Vyc29yOjIwNA==;zaproxy/zaproxy;https://github.com/zaproxy/zaproxy;8309;2015-06-03T16:55:01Z;202
198;Y3Vyc29yOjIwNQ==;thingsboard/thingsboard;https://github.com/thingsboard/thingsboard;8275;2016-12-01T09:33:30Z;41
199;Y3Vyc29yOjIwNg==;openjdk/jdk;https://github.com/openjdk/jdk;8231;2018-09-17T12:29:20Z;0
200;Y3Vyc29yOjIwNw==;macrozheng/mall-learning;https://github.com/macrozheng/mall-learning;8226;2019-04-12T13:20:31Z;0
201;Y3Vyc29yOjIwOA==;florent37/MaterialViewPager;https://github.com/florent37/MaterialViewPager;8223;2015-04-24T17:53:15Z;11
202;Y3Vyc29yOjIwOQ==;GcsSloop/AndroidNote;https://github.com/GcsSloop/AndroidNote;8153;2016-01-04T23:51:36Z;0
203;Y3Vyc29yOjIxMA==;junit-team/junit4;https://github.com/junit-team/junit4;8087;2009-01-13T03:41:26Z;13
