,cursor,nameWithOwner,url,stargazerCount,age,releases,cbo,dit,wmc,loc
0,Y3Vyc29yOjgyNg==,geftimov/android-pathview,https://github.com/geftimov/android-pathview,2871,2253,2,5.0,1.0,2.5,814
0,Y3Vyc29yOjgyNw==,googlesamples/android-vision,https://github.com/googlesamples/android-vision,2870,2091,0,3.0,1.0,4.0,7066
0,Y3Vyc29yOjgyOA==,zaaach/CityPicker,https://github.com/zaaach/CityPicker,2864,1850,1,2,1,2,1295
0,Y3Vyc29yOjgyOQ==,Polidea/RxAndroidBle,https://github.com/Polidea/RxAndroidBle,2864,1873,43,3.0,1.0,2.0,11019
0,Y3Vyc29yOjgzMA==,andOTP/andOTP,https://github.com/andOTP/andOTP,2861,1356,34,3,1,3,8456
0,Y3Vyc29yOjgzMQ==,donglua/PhotoPicker,https://github.com/donglua/PhotoPicker,2860,2097,13,3.0,1.0,3.5,2904
0,Y3Vyc29yOjgzMg==,immutables/immutables,https://github.com/immutables/immutables,2858,2815,6,3,1,2,66395
0,Y3Vyc29yOjgzMw==,anggrayudi/android-hidden-api,https://github.com/anggrayudi/android-hidden-api,2856,2014,1,8.5,1.0,30.5,480
0,Y3Vyc29yOjgzNA==,JavaNoober/BackgroundLibrary,https://github.com/JavaNoober/BackgroundLibrary,2853,925,5,4,1,4,6908
0,Y3Vyc29yOjgzNQ==,aragozin/jvm-tools,https://github.com/aragozin/jvm-tools,2851,3250,0,3.0,1.0,4.0,30718
0,Y3Vyc29yOjgzNg==,jeremylong/DependencyCheck,https://github.com/jeremylong/DependencyCheck,2847,3122,10,5.0,2.0,7.0,34633
0,Y3Vyc29yOjgzNw==,lenve/JavaEETest,https://github.com/lenve/JavaEETest,2847,1560,0,3.0,1.0,2.0,3857
0,Y3Vyc29yOjgzOA==,SpecialCyCi/AndroidResideMenu,https://github.com/SpecialCyCi/AndroidResideMenu,2845,2655,7,4.0,1.0,2.0,701
0,Y3Vyc29yOjgzOQ==,openaphid/android-flip,https://github.com/openaphid/android-flip,2845,3226,0,4.0,1.0,4.5,3934
0,Y3Vyc29yOjg0MA==,ZieIony/Carbon,https://github.com/ZieIony/Carbon,2844,2238,2,3.0,1.0,3.0,38658
0,Y3Vyc29yOjg0MQ==,yusugomori/DeepLearning,https://github.com/yusugomori/DeepLearning,2842,3002,0,4,1,22,1083
0,Y3Vyc29yOjg0Mg==,yarolegovich/SlidingRootNav,https://github.com/yarolegovich/SlidingRootNav,2840,1457,1,3.0,1.0,3.0,971
0,Y3Vyc29yOjg0Mw==,nanchen2251/RxJava2Examples,https://github.com/nanchen2251/RxJava2Examples,2838,1372,0,2.0,1.0,2.0,3713
0,Y3Vyc29yOjg0NA==,JackyAndroid/AndroidChromium,https://github.com/JackyAndroid/AndroidChromium,2838,1722,2,2.0,1.0,2.5,1455
0,Y3Vyc29yOjg0NQ==,jiangqqlmj/FastDev4Android,https://github.com/jiangqqlmj/FastDev4Android,2837,1978,4,3,1,2,17740
0,Y3Vyc29yOjg0Ng==,spockframework/spock,https://github.com/spockframework/spock,2830,3753,10,4.0,1.0,4.0,19570
0,Y3Vyc29yOjg0Nw==,JulienGenoud/android-percent-support-lib-sample,https://github.com/JulienGenoud/android-percent-support-lib-sample,2824,2096,2,5.0,2.0,4.5,307
0,Y3Vyc29yOjg0OA==,jprante/elasticsearch-jdbc,https://github.com/jprante/elasticsearch-jdbc,2823,3215,19,3,1,5,8057
0,Y3Vyc29yOjg0OQ==,sunfusheng/StickyHeaderListView,https://github.com/sunfusheng/StickyHeaderListView,2822,1795,0,4,1,2,2295
0,Y3Vyc29yOjg1MA==,w446108264/XhsEmoticonsKeyboard,https://github.com/w446108264/XhsEmoticonsKeyboard,2819,2208,7,3,1,3,5625
0,Y3Vyc29yOjg1MQ==,bin456789/Unblock163MusicClient-Xposed,https://github.com/bin456789/Unblock163MusicClient-Xposed,2817,1894,13,4,1,4,3198
0,Y3Vyc29yOjg1Mg==,MindorksOpenSource/PRDownloader,https://github.com/MindorksOpenSource/PRDownloader,2814,1227,5,1.0,1.0,1.0,4709
0,Y3Vyc29yOjg1Mw==,fuzhengwei/itstack-demo-design,https://github.com/fuzhengwei/itstack-demo-design,2811,306,0,2,1,3,4512
0,Y3Vyc29yOjg1NA==,florent37/ShapeOfView,https://github.com/florent37/ShapeOfView,2809,1128,0,4,2,4,2049
0,Y3Vyc29yOjg1NQ==,bmelnychuk/AndroidTreeView,https://github.com/bmelnychuk/AndroidTreeView,2807,2231,0,4,1,3,2145
0,Y3Vyc29yOjg1Ng==,square/flow,https://github.com/square/flow,2806,2748,0,3,1,2,3591
0,Y3Vyc29yOjg1Nw==,iwgang/CountdownView,https://github.com/iwgang/CountdownView,2806,1988,3,3.0,1.0,2.0,4441
0,Y3Vyc29yOjg1OA==,liujingxing/okhttp-RxHttp,https://github.com/liujingxing/okhttp-RxHttp,2804,789,12,6,1,8,6443
0,Y3Vyc29yOjg1OQ==,remkop/picocli,https://github.com/remkop/picocli,2802,1510,76,2,1,0,88154
0,Y3Vyc29yOjg2MA==,micrometer-metrics/micrometer,https://github.com/micrometer-metrics/micrometer,2801,1442,98,5,1,4,40992
0,Y3Vyc29yOjg2MQ==,java8/Java8InAction,https://github.com/java8/Java8InAction,2800,2702,0,1,1,2,3724
0,Y3Vyc29yOjg2Mg==,nic-delhi/AarogyaSetu_Android,https://github.com/nic-delhi/AarogyaSetu_Android,2800,300,0,3.0,1.0,4.0,3906
0,Y3Vyc29yOjg2Mw==,ltsopensource/light-task-scheduler,https://github.com/ltsopensource/light-task-scheduler,2796,2341,29,3.0,1.0,4.0,45904
0,Y3Vyc29yOjg2NA==,huanghongxun/HMCL,https://github.com/huanghongxun/HMCL,2796,2100,164,4.0,1.0,5.0,14176
0,Y3Vyc29yOjg2NQ==,mzule/ActivityRouter,https://github.com/mzule/ActivityRouter,2795,1809,3,2.0,1.0,1.0,874
0,Y3Vyc29yOjg2Ng==,mxdldev/android-mvp-mvvm-flytour,https://github.com/mxdldev/android-mvp-mvvm-flytour,2790,818,11,1,1,1,21364
0,Y3Vyc29yOjg2Nw==,android-notes/Cockroach,https://github.com/android-notes/Cockroach,2787,1497,1,3,1,1,1562
0,Y3Vyc29yOjg2OA==,guolindev/booksource,https://github.com/guolindev/booksource,2785,1630,0,2.0,1.0,1.0,5022
0,Y3Vyc29yOjg2OQ==,alibaba/jetcache,https://github.com/alibaba/jetcache,2778,1440,47,3,1,3,14781
0,Y3Vyc29yOjg3MA==,FasterXML/jackson-databind,https://github.com/FasterXML/jackson-databind,2777,3377,0,2.0,1.0,2.0,
0,Y3Vyc29yOjg3MQ==,florent37/ExpectAnim,https://github.com/florent37/ExpectAnim,2776,1491,1,4.0,2.0,3.0,1868
0,Y3Vyc29yOjg3Mg==,gouthampradhan/leetcode,https://github.com/gouthampradhan/leetcode,2775,1474,0,2.0,1.0,7.0,19825
0,Y3Vyc29yOjg3Mw==,CrawlScript/WebCollector,https://github.com/CrawlScript/WebCollector,2775,2445,0,3,1,5,4617
0,Y3Vyc29yOjg3NA==,AweiLoveAndroid/CommonDevKnowledge,https://github.com/AweiLoveAndroid/CommonDevKnowledge,2770,1193,0,2.0,1.0,9.0,882
0,Y3Vyc29yOjg3NQ==,JakeWharton/scalpel,https://github.com/JakeWharton/scalpel,2769,2632,0,2.0,1.0,2.0,578
0,Y3Vyc29yOjg3Ng==,qunarcorp/bistoury,https://github.com/qunarcorp/bistoury,2767,599,8,3,1,5,73638
0,Y3Vyc29yOjg3Nw==,Tencent/MSEC,https://github.com/Tencent/MSEC,2760,1575,0,3,1,9,209421
0,Y3Vyc29yOjg3OA==,Teevity/ice,https://github.com/Teevity/ice,2756,2838,3,3,1,6,5153
0,Y3Vyc29yOjg3OQ==,FinalTeam/RxGalleryFinal,https://github.com/FinalTeam/RxGalleryFinal,2754,1795,1,2,1,3,8273
0,Y3Vyc29yOjg4MA==,airbnb/airpal,https://github.com/airbnb/airpal,2752,2513,0,4,1,3,3952
0,Y3Vyc29yOjg4MQ==,trojan-gfw/igniter,https://github.com/trojan-gfw/igniter,2752,865,31,2.0,1.0,2.0,5539
0,Y3Vyc29yOjg4Mg==,traccar/traccar,https://github.com/traccar/traccar,2750,3262,32,4.0,2.0,1.0,53559
0,Y3Vyc29yOjg4Mw==,cabaletta/baritone,https://github.com/cabaletta/baritone,2750,964,55,4,1,5,17155
0,Y3Vyc29yOjg4NA==,JoanZapata/android-pdfview,https://github.com/JoanZapata/android-pdfview,2750,3043,0,2.0,1.0,3.0,2833
0,Y3Vyc29yOjg4NQ==,evrencoskun/TableView,https://github.com/evrencoskun/TableView,2746,1378,11,4.0,1.0,4.0,5244
0,Y3Vyc29yOjg4Ng==,jenkinsci/blueocean-plugin,https://github.com/jenkinsci/blueocean-plugin,2745,1885,23,5.0,1.0,4.0,40314
0,Y3Vyc29yOjg4Nw==,questdb/questdb,https://github.com/questdb/questdb,2744,2520,30,5.0,1.0,4.0,179634
0,Y3Vyc29yOjg4OA==,Yalantis/GuillotineMenu-Android,https://github.com/Yalantis/GuillotineMenu-Android,2743,2107,2,2.0,1.0,2.0,407
0,Y3Vyc29yOjg4OQ==,north2016/T-MVP,https://github.com/north2016/T-MVP,2743,1778,0,3.0,1.0,3.0,3803
0,Y3Vyc29yOjg5MA==,zhaojun1998/zfile,https://github.com/zhaojun1998/zfile,2742,581,36,5,1,3,3345
0,Y3Vyc29yOjg5MQ==,ballerina-platform/ballerina-lang,https://github.com/ballerina-platform/ballerina-lang,2738,1587,83,5.0,1.0,5.0,372872
0,Y3Vyc29yOjg5Mg==,jiajunhui/PlayerBase,https://github.com/jiajunhui/PlayerBase,2737,1455,18,3.0,1.0,4.0,12609
0,Y3Vyc29yOjg5Mw==,watabou/pixel-dungeon,https://github.com/watabou/pixel-dungeon,2737,2431,0,4,2,4,38623
0,Y3Vyc29yOjg5NA==,Nightonke/WoWoViewPager,https://github.com/Nightonke/WoWoViewPager,2731,1845,0,4,2,3,8670
0,Y3Vyc29yOjg5NQ==,burhanrashid52/PhotoEditor,https://github.com/burhanrashid52/PhotoEditor,2730,1154,9,3,1,3,4147
0,Y3Vyc29yOjg5Ng==,h2database/h2database,https://github.com/h2database/h2database,2727,2173,12,5,1,15,29871
0,Y3Vyc29yOjg5Nw==,szerhusenBC/jwt-spring-security-demo,https://github.com/szerhusenBC/jwt-spring-security-demo,2725,1828,3,4,1,2,549
0,Y3Vyc29yOjg5OA==,code-troopers/android-betterpickers,https://github.com/code-troopers/android-betterpickers,2721,2923,16,4,1,2,16930
0,Y3Vyc29yOjg5OQ==,google/binnavi,https://github.com/google/binnavi,2721,2042,3,5.0,1.0,2.0,229006
0,Y3Vyc29yOjkwMA==,dingjikerbo/Android-BluetoothKit,https://github.com/dingjikerbo/Android-BluetoothKit,2713,1992,0,2,1,2,8347
0,Y3Vyc29yOjkwMQ==,Nightonke/CoCoin,https://github.com/Nightonke/CoCoin,2711,1983,0,3,1,2,22198
0,Y3Vyc29yOjkwMg==,googlearchive/android-Camera2Basic,https://github.com/googlearchive/android-Camera2Basic,2710,2461,0,2.5,1.0,2.0,843
0,Y3Vyc29yOjkwMw==,KingJA/LoadSir,https://github.com/KingJA/LoadSir,2706,1297,6,3.0,1.5,2.0,1481
0,Y3Vyc29yOjkwNA==,RobotiumTech/robotium,https://github.com/RobotiumTech/robotium,2706,4120,0,2.0,1.0,4.0,6058
0,Y3Vyc29yOjkwNQ==,MagicMashRoom/SuperCalendar,https://github.com/MagicMashRoom/SuperCalendar,2697,1411,13,2.0,1.0,2.0,1914
0,Y3Vyc29yOjkwNg==,wenmingvs/AndroidProcess,https://github.com/wenmingvs/AndroidProcess,2696,1889,0,2.0,1.0,2.0,1387
0,Y3Vyc29yOjkwNw==,saulmm/CoordinatorBehaviorExample,https://github.com/saulmm/CoordinatorBehaviorExample,2695,2045,0,9.5,1.5,15.5,159
0,Y3Vyc29yOjkwOA==,jfeinstein10/JazzyViewPager,https://github.com/jfeinstein10/JazzyViewPager,2694,2971,0,1,1,2,619
0,Y3Vyc29yOjE=,jbloch/effective-java-3e-source-code,https://github.com/jbloch/effective-java-3e-source-code,2693,962,0,1.0,1.0,2.0,3018
0,Y3Vyc29yOjI=,oguzbilgener/CircularFloatingActionMenu,https://github.com/oguzbilgener/CircularFloatingActionMenu,2691,2437,0,6,1,5,1850
0,Y3Vyc29yOjM=,TangoAgency/material-intro-screen,https://github.com/TangoAgency/material-intro-screen,2691,1652,4,3,1,2,4607
0,Y3Vyc29yOjQ=,JackyAndroid/AndroidTVLauncher,https://github.com/JackyAndroid/AndroidTVLauncher,2687,1821,3,4.0,1.0,2.5,1086
0,Y3Vyc29yOjU=,JohnPersano/SuperToasts,https://github.com/JohnPersano/SuperToasts,2681,2850,5,3.0,1.0,3.0,2483
0,Y3Vyc29yOjY=,apollographql/apollo-android,https://github.com/apollographql/apollo-android,2679,1636,60,3,1,2,78364
0,Y3Vyc29yOjc=,yanzhenjie/AndServer,https://github.com/yanzhenjie/AndServer,2666,1743,0,3,1,6,11971
0,Y3Vyc29yOjg=,harjot-oberai/MusicDNA,https://github.com/harjot-oberai/MusicDNA,2665,1787,2,3,1,5,52240
0,Y3Vyc29yOjk=,JeremyLiao/LiveEventBus,https://github.com/JeremyLiao/LiveEventBus,2663,985,0,2.0,1.0,1.0,9862
0,Y3Vyc29yOjEw,glomadrian/Grav,https://github.com/glomadrian/Grav,2662,1451,0,4.0,1.0,3.0,1171
0,Y3Vyc29yOjEx,Malinskiy/SuperRecyclerView,https://github.com/Malinskiy/SuperRecyclerView,2661,2293,7,2.0,1.0,1.0,2769
0,Y3Vyc29yOjEy,AbrahamCaiJin/CommonUtilLibrary,https://github.com/AbrahamCaiJin/CommonUtilLibrary,2657,1424,0,3,1,8,16523
0,Y3Vyc29yOjEz,pedrovgs/Algorithms,https://github.com/pedrovgs/Algorithms,2655,2325,0,3,1,7,5982
0,Y3Vyc29yOjE0,qii/weiciyuan,https://github.com/qii/weiciyuan,2653,3161,0,4,1,3,58530
0,Y3Vyc29yOjE1,cSploit/android,https://github.com/cSploit/android,2643,2361,33,2.0,1.0,3.0,22657
0,Y3Vyc29yOjE2,zendesk/maxwell,https://github.com/zendesk/maxwell,2642,2233,172,4.0,1.0,5.0,15802
0,Y3Vyc29yOjE3,Todd-Davies/ProgressWheel,https://github.com/Todd-Davies/ProgressWheel,2640,3334,3,4.0,1.0,3.5,499
0,Y3Vyc29yOjE4,SimonVT/android-menudrawer,https://github.com/SimonVT/android-menudrawer,2631,3124,0,4.0,1.0,3.0,4667
0,Y3Vyc29yOjE5,KunMinX/Linkage-RecyclerView,https://github.com/KunMinX/Linkage-RecyclerView,2629,700,0,4.0,1.0,3.0,2484
0,Y3Vyc29yOjIw,tyzlmjj/PagerBottomTabStrip,https://github.com/tyzlmjj/PagerBottomTabStrip,2628,2038,11,5,1,3,3186
0,Y3Vyc29yOjIx,amitshekhariitbhu/awesome-android-complete-reference,https://github.com/amitshekhariitbhu/awesome-android-complete-reference,2628,1741,0,3.0,1.0,4.0,64
0,Y3Vyc29yOjIy,google/hover,https://github.com/google/hover,2627,1925,0,3.0,1.0,2.5,6176
0,Y3Vyc29yOjIz,beworker/pinned-section-listview,https://github.com/beworker/pinned-section-listview,2627,2871,5,2.5,1.0,5.0,698
0,Y3Vyc29yOjI0,sockeqwe/AdapterDelegates,https://github.com/sockeqwe/AdapterDelegates,2626,2063,16,3.0,1.0,2.0,2455
0,Y3Vyc29yOjI1,chanjarster/weixin-java-tools,https://github.com/chanjarster/weixin-java-tools,2622,2408,21,3,1,5,12011
0,Y3Vyc29yOjI2,500px/500px-android-blur,https://github.com/500px/500px-android-blur,2619,2201,0,2.5,2.0,3.0,235
0,Y3Vyc29yOjI3,alibaba/Alink,https://github.com/alibaba/Alink,2618,904,9,5,1,2,119611
0,Y3Vyc29yOjI4,fengjundev/Android-Skin-Loader,https://github.com/fengjundev/Android-Skin-Loader,2617,2091,0,3.0,1.0,3.0,3423
0,Y3Vyc29yOjI5,JCTools/JCTools,https://github.com/JCTools/JCTools,2614,2689,15,3.0,2.0,3.0,32275
0,Y3Vyc29yOjMw,cyrilmottier/GreenDroid,https://github.com/cyrilmottier/GreenDroid,2604,3971,0,5.0,2.0,4.0,5453
0,Y3Vyc29yOjMx,siyamed/android-shape-imageview,https://github.com/siyamed/android-shape-imageview,2603,2395,2,5,2,6,2724
0,Y3Vyc29yOjMy,pushtorefresh/storio,https://github.com/pushtorefresh/storio,2599,2396,30,5.0,1.0,2.0,30163
0,Y3Vyc29yOjMz,eclipse/openj9,https://github.com/eclipse/openj9,2597,1305,23,2.0,1.0,4.0,554100
0,Y3Vyc29yOjM0,graknlabs/grakn,https://github.com/graknlabs/grakn,2591,1715,59,5,1,6,53351
0,Y3Vyc29yOjM1,nisrulz/sensey,https://github.com/nisrulz/sensey,2589,1957,13,3.0,1.0,5.0,1933
0,Y3Vyc29yOjM2,brianway/springmvc-mybatis-learning,https://github.com/brianway/springmvc-mybatis-learning,2586,1838,0,3.0,1.0,7.0,5382
0,Y3Vyc29yOjM3,florent37/DiagonalLayout,https://github.com/florent37/DiagonalLayout,2582,1620,0,4.0,1.0,8.0,436
0,Y3Vyc29yOjM4,jjoe64/GraphView,https://github.com/jjoe64/GraphView,2582,3549,1,2,1,5,4097
0,Y3Vyc29yOjM5,Col-E/Recaf,https://github.com/Col-E/Recaf,2580,1334,143,6.0,1.0,12.0,
0,Y3Vyc29yOjQw,jindrapetrik/jpexs-decompiler,https://github.com/jindrapetrik/jpexs-decompiler,2580,2508,111,3,1,5,240456
0,Y3Vyc29yOjQx,tronprotocol/java-tron,https://github.com/tronprotocol/java-tron,2579,1182,53,11,1,7,212020
0,Y3Vyc29yOjQy,alibaba/QLExpress,https://github.com/alibaba/QLExpress,2576,1468,0,3.0,1.0,4.0,12424
0,Y3Vyc29yOjQz,pchmn/MaterialChipsInput,https://github.com/pchmn/MaterialChipsInput,2576,1439,7,4,1,3,2061
0,Y3Vyc29yOjQ0,mmin18/RealtimeBlurView,https://github.com/mmin18/RealtimeBlurView,2573,1643,0,4,1,3,676
0,Y3Vyc29yOjQ1,mihaip/dex-method-counts,https://github.com/mihaip/dex-method-counts,2571,2514,0,1,1,1,1079
0,Y3Vyc29yOjQ2,Hitomis/transferee,https://github.com/Hitomis/transferee,2570,1523,8,3,1,4,7505
0,Y3Vyc29yOjQ3,simple-android-framework/android_design_patterns_analysis,https://github.com/simple-android-framework/android_design_patterns_analysis,2567,2214,0,1.0,1.0,4.0,228
0,Y3Vyc29yOjQ4,r0adkll/Slidr,https://github.com/r0adkll/Slidr,2565,2408,5,5,1,5,2487
0,Y3Vyc29yOjQ5,zlt2000/microservices-platform,https://github.com/zlt2000/microservices-platform,2563,746,19,5,1,2,11612
0,Y3Vyc29yOjUw,ldoublem/LoadingView,https://github.com/ldoublem/LoadingView,2563,1735,0,8,2,14,3801
0,Y3Vyc29yOjUx,MindorksOpenSource/android-mvvm-architecture,https://github.com/MindorksOpenSource/android-mvvm-architecture,2560,1354,0,4.0,1.0,3.0,3077
0,Y3Vyc29yOjUy,florent37/ViewAnimator,https://github.com/florent37/ViewAnimator,2559,1917,3,2.0,1.0,1.0,1926
0,Y3Vyc29yOjUz,osmandapp/OsmAnd,https://github.com/osmandapp/OsmAnd,2558,3719,1,3,1,3,552779
0,Y3Vyc29yOjU0,jMonkeyEngine/jmonkeyengine,https://github.com/jMonkeyEngine/jmonkeyengine,2545,2559,30,5,1,6,118911
0,Y3Vyc29yOjU1,spring-projects/spring-loaded,https://github.com/spring-projects/spring-loaded,2543,3028,0,1,1,2,43183
0,Y3Vyc29yOjU2,deano2390/MaterialShowcaseView,https://github.com/deano2390/MaterialShowcaseView,2542,2056,14,3.0,1.0,4.0,2790
0,Y3Vyc29yOjU3,Mojang/brigadier,https://github.com/Mojang/brigadier,2541,2380,2,5,1,7,3999
0,Y3Vyc29yOjU4,dlew/joda-time-android,https://github.com/dlew/joda-time-android,2541,2630,29,2,1,4,1814
0,Y3Vyc29yOjU5,jaydenxiao2016/AndroidFire,https://github.com/jaydenxiao2016/AndroidFire,2534,1638,0,3.0,1.0,3.0,25630
0,Y3Vyc29yOjYw,esoxjem/MovieGuide,https://github.com/esoxjem/MovieGuide,2533,1933,0,4,1,3,1733
0,Y3Vyc29yOjYx,ata4/disunity,https://github.com/ata4/disunity,2528,2801,15,3,1,5,3847
0,Y3Vyc29yOjYy,AltBeacon/android-beacon-library,https://github.com/AltBeacon/android-beacon-library,2527,2429,85,4,1,6,10648
0,Y3Vyc29yOjYz,LuckyJayce/ViewPagerIndicator,https://github.com/LuckyJayce/ViewPagerIndicator,2526,2354,16,3.5,1.0,4.0,4573
0,Y3Vyc29yOjY0,jackpal/Android-Terminal-Emulator,https://github.com/jackpal/Android-Terminal-Emulator,2523,3852,0,3.0,1.0,4.0,11869
0,Y3Vyc29yOjY1,facebookarchive/device-year-class,https://github.com/facebookarchive/device-year-class,2521,2208,2,3,1,4,416
0,Y3Vyc29yOjY2,Cleveroad/SlidingTutorial-Android,https://github.com/Cleveroad/SlidingTutorial-Android,2520,1991,0,5.0,1.0,4.0,2413
0,Y3Vyc29yOjY3,yingLanNull/ShadowImageView,https://github.com/yingLanNull/ShadowImageView,2516,1458,0,4,1,3,381
0,Y3Vyc29yOjY4,spotify/docker-maven-plugin,https://github.com/spotify/docker-maven-plugin,2512,2464,0,3.0,1.0,3.5,1879
0,Y3Vyc29yOjY5,bm-x/PhotoView,https://github.com/bm-x/PhotoView,2511,2050,0,2,1,1,1892
0,Y3Vyc29yOjcw,jtablesaw/tablesaw,https://github.com/jtablesaw/tablesaw,2510,1907,71,4.0,1.0,4.0,43386
0,Y3Vyc29yOjcx,romainguy/ViewServer,https://github.com/romainguy/ViewServer,2506,3546,0,4.5,2.0,10.0,924
0,Y3Vyc29yOjcy,kabouzeid/Phonograph,https://github.com/kabouzeid/Phonograph,2497,2209,0,5,1,5,21093
0,Y3Vyc29yOjcz,liquibase/liquibase,https://github.com/liquibase/liquibase,2494,3545,51,4.0,1.0,6.0,82347
0,Y3Vyc29yOjc0,CJT2325/CameraView,https://github.com/CJT2325/CameraView,2493,1503,2,2,1,2,3997
0,Y3Vyc29yOjc1,Pay-Group/best-pay-sdk,https://github.com/Pay-Group/best-pay-sdk,2488,1480,3,2.0,1.0,0.0,2670
0,Y3Vyc29yOjc2,VerbalExpressions/JavaVerbalExpressions,https://github.com/VerbalExpressions/JavaVerbalExpressions,2488,2797,8,4.0,1.0,6.0,1213
0,Y3Vyc29yOjc3,iPaulPro/Android-ItemTouchHelper-Demo,https://github.com/iPaulPro/Android-ItemTouchHelper-Demo,2485,2108,3,5,2,3,246
0,Y3Vyc29yOjc4,katzer/cordova-plugin-local-notifications,https://github.com/katzer/cordova-plugin-local-notifications,2481,2781,0,7,1,10,2109
0,Y3Vyc29yOjc5,githubwing/ZoomHeader,https://github.com/githubwing/ZoomHeader,2479,1567,0,2.0,1.0,1.0,643
0,Y3Vyc29yOjgw,balysv/material-menu,https://github.com/balysv/material-menu,2478,2447,20,2,1,4,1065
0,Y3Vyc29yOjgx,DiUS/java-faker,https://github.com/DiUS/java-faker,2475,3578,0,4,1,5,6674
0,Y3Vyc29yOjgy,nico2sh/materialish-progress,https://github.com/nico2sh/materialish-progress,2475,2319,0,2.0,1.0,2.5,826
0,Y3Vyc29yOjgz,JakeWharton/Telecine,https://github.com/JakeWharton/Telecine,2475,2343,17,2.0,1.0,2.0,1457
0,Y3Vyc29yOjg0,ozodrukh/CircularReveal,https://github.com/ozodrukh/CircularReveal,2471,2316,17,2.0,1.0,2.0,1814
0,Y3Vyc29yOjg1,sucese/android-open-source-project-analysis,https://github.com/sucese/android-open-source-project-analysis,2468,1487,0,1,1,1,3096
0,Y3Vyc29yOjg2,jdsjlzx/LRecyclerView,https://github.com/jdsjlzx/LRecyclerView,2461,1768,36,3.0,1.0,2.0,17254
0,Y3Vyc29yOjg3,Comcast/FreeFlow,https://github.com/Comcast/FreeFlow,2444,2722,1,3,1,4,3855
0,Y3Vyc29yOjg4,PhilippC/keepass2android,https://github.com/PhilippC/keepass2android,2440,1279,15,3.0,1.0,5.0,52872
0,Y3Vyc29yOjg5,pwittchen/ReactiveNetwork,https://github.com/pwittchen/ReactiveNetwork,2436,2051,47,3.0,1.0,2.5,1985
0,Y3Vyc29yOjkw,bingoogolapple/BGABadgeView-Android,https://github.com/bingoogolapple/BGABadgeView-Android,2435,2085,0,3,1,2,1375
0,Y3Vyc29yOjkx,tiann/understand-plugin-framework,https://github.com/tiann/understand-plugin-framework,2434,1880,0,3.0,1.0,3.0,1503
0,Y3Vyc29yOjky,elye/loaderviewlibrary,https://github.com/elye/loaderviewlibrary,2431,1669,0,2,2,3,326
0,Y3Vyc29yOjkz,path/android-priority-jobqueue,https://github.com/path/android-priority-jobqueue,2427,2904,0,3.0,1.0,3.0,5076
0,Y3Vyc29yOjk0,JunzhouLiu/BILIBILI-HELPER,https://github.com/JunzhouLiu/BILIBILI-HELPER,2423,162,37,3.5,1.0,5.0,1530
0,Y3Vyc29yOjk1,Krupen/FabulousFilter,https://github.com/Krupen/FabulousFilter,2415,1365,0,2.5,1.0,2.0,2452
0,Y3Vyc29yOjk2,Ramotion/paper-onboarding-android,https://github.com/Ramotion/paper-onboarding-android,2414,1792,0,1.0,1.0,1.0,693
0,Y3Vyc29yOjk3,baomidou/dynamic-datasource-spring-boot-starter,https://github.com/baomidou/dynamic-datasource-spring-boot-starter,2413,1059,1,3.5,1.0,4.0,2615
0,Y3Vyc29yOjk4,VictorAlbertos/RxCache,https://github.com/VictorAlbertos/RxCache,2399,1898,44,2,1,2,7109
0,Y3Vyc29yOjk5,spring-projects/spring-data-elasticsearch,https://github.com/spring-projects/spring-data-elasticsearch,2399,2884,9,4.0,1.0,3.5,44589
0,Y3Vyc29yOjEwMA==,gcacace/android-signaturepad,https://github.com/gcacace/android-signaturepad,2398,2559,0,2,1,3,854
0,Y3Vyc29yOjU=,elastic/elasticsearch,https://github.com/elastic/elasticsearch,54103,4060,42,6.0,2.0,5.0,
